ExceptionID,LoanID,Category,Priority,Status,CreatedDate,OwnerTeam,AgeDays
E0002434,L0001561,Missed Payment,High,Retest,2026-07-23,Finance Ops,7
E0002435,L0001561,Payment Mismatch,Low,Resolved,2026-09-14,Collections,6
E0002436,L0001561,Missed Payment,High,Open,2026-11-16,Finance Ops,4
E0002437,L0001561,Payment Mismatch,Low,Open,2026-12-14,Loan Ops,1
E0002438,L0001563,Payment Mismatch,High,Retest,2026-05-05,Collections,2
E0002439,L0001563,Payment Mismatch,Medium,Resolved,2026-07-09,Finance Ops,3
E0002440,L0001563,KYC Failure,High,Resolved,2025-10-01,Compliance,4
E0002441,L0001564,Payment Mismatch,Medium,Resolved,2026-04-17,Loan Ops,7
E0002442,L0001565,Payment Mismatch,High,In Progress,2026-07-28,Finance Ops,2
E0002443,L0001565,Payment Mismatch,Medium,In Progress,2026-10-21,Collections,6
E0002444,L0001565,Payment Mismatch,Low,Open,2027-03-25,Loan Ops,6
E0002445,L0001566,KYC Failure,High,Manual Review,2025-05-29,Compliance,2
E0002446,L0001567,Payment Mismatch,High,Retest,2026-04-30,Finance Ops,4
E0002447,L0001567,Missed Payment,High,Open,2027-02-21,Finance Ops,7
E0002448,L0001568,Payment Mismatch,High,In Progress,2026-03-29,Collections,4
E0002449,L0001568,Payment Mismatch,Low,In Progress,2026-12-23,Finance Ops,6
E0002450,L0001569,Missed Payment,Medium,In Progress,2025-04-15,Loan Ops,6
E0002451,L0001570,Missed Payment,High,Retest,2026-01-20,Collections,7
E0002452,L0001570,Payment Mismatch,High,Open,2026-04-16,Loan Ops,5
E0002453,L0001570,Payment Mismatch,Medium,Resolved,2026-12-13,Loan Ops,4
E0002454,L0001570,KYC Failure,High,Open,2025-09-10,Compliance,3
E0002455,L0001571,Payment Mismatch,High,In Progress,2026-04-25,Finance Ops,6
E0002456,L0001571,Payment Mismatch,Low,In Progress,2026-08-25,Loan Ops,5
E0002457,L0001572,KYC Failure,High,Open,2025-02-12,Compliance,1
E0002458,L0001573,Missed Payment,High,In Progress,2026-05-17,Finance Ops,7
E0002459,L0001573,Payment Mismatch,Medium,Open,2026-06-14,Loan Ops,6
E0002460,L0001573,Payment Mismatch,Medium,In Progress,2026-07-15,Finance Ops,4
E0002461,L0001573,Payment Mismatch,High,Retest,2026-09-18,Finance Ops,7
E0002462,L0001573,Missed Payment,Low,Retest,2026-12-13,Finance Ops,6
E0002463,L0001573,Missed Payment,High,Retest,2027-01-09,Finance Ops,2
E0002464,L0001573,Payment Mismatch,Medium,Resolved,2027-02-20,Loan Ops,2
E0002465,L0001573,KYC Failure,High,Open,2025-11-16,Compliance,1
E0002466,L0001574,Payment Mismatch,Medium,Retest,2025-05-29,Finance Ops,2
E0002467,L0001574,Payment Mismatch,High,In Progress,2025-06-18,Collections,7
E0002468,L0001574,Missed Payment,High,In Progress,2025-10-16,Finance Ops,3
E0002469,L0001575,Missed Payment,High,In Progress,2025-12-24,Collections,6
E0002470,L0001575,Missed Payment,Low,Retest,2026-09-20,Loan Ops,5
E0002471,L0001576,KYC Failure,High,Manual Review,2026-04-15,Compliance,2
E0002472,L0001579,Missed Payment,High,Open,2026-09-12,Loan Ops,7
E0002473,L0001580,Missed Payment,Low,Retest,2025-11-20,Finance Ops,7
E0002474,L0001581,KYC Failure,High,Open,2026-02-15,Compliance,4
E0002475,L0001582,Payment Mismatch,High,Open,2025-11-05,Collections,3
E0002476,L0001582,Payment Mismatch,Low,Open,2026-03-04,Loan Ops,6
E0002477,L0001583,Payment Mismatch,High,In Progress,2026-05-04,Finance Ops,2
E0002478,L0001583,KYC Failure,High,Resolved,2025-12-01,Compliance,3
E0002479,L0001584,Payment Mismatch,Medium,Retest,2026-03-24,Collections,3
E0002480,L0001584,Payment Mismatch,High,Open,2026-09-22,Finance Ops,3
E0002481,L0001585,Payment Mismatch,Medium,Resolved,2026-07-01,Loan Ops,4
E0002482,L0001586,Missed Payment,Medium,In Progress,2026-02-05,Loan Ops,1
E0002483,L0001586,Payment Mismatch,Medium,Resolved,2026-05-05,Finance Ops,5
E0002484,L0001586,Missed Payment,Low,In Progress,2026-06-05,Collections,6
E0002485,L0001587,Missed Payment,High,Open,2025-07-05,Finance Ops,3
E0002486,L0001587,Payment Mismatch,Low,Retest,2025-10-14,Loan Ops,6
E0002487,L0001587,Payment Mismatch,Low,In Progress,2025-12-03,Finance Ops,7
E0002488,L0001587,Payment Mismatch,Low,In Progress,2026-05-02,Loan Ops,3
E0002489,L0001588,KYC Failure,High,Open,2025-03-22,Compliance,1
E0002490,L0001589,Missed Payment,Medium,In Progress,2025-09-23,Finance Ops,5
E0002491,L0001589,Payment Mismatch,Low,Open,2025-11-25,Collections,4
E0002492,L0001590,Payment Mismatch,High,Retest,2025-04-08,Finance Ops,7
E0002493,L0001590,KYC Failure,High,Resolved,2025-03-01,Compliance,2
E0002494,L0001592,Missed Payment,High,Open,2026-06-04,Finance Ops,5
E0002495,L0001592,Payment Mismatch,Low,Retest,2026-07-28,Finance Ops,2
E0002496,L0001592,KYC Failure,High,Open,2025-08-26,Compliance,1
E0002497,L0001593,Missed Payment,Low,Retest,2026-07-05,Collections,2
E0002498,L0001593,KYC Failure,High,Manual Review,2025-12-03,Compliance,3
E0002499,L0001594,Missed Payment,Medium,Retest,2025-10-08,Loan Ops,5
E0002500,L0001594,Missed Payment,Medium,Resolved,2025-12-19,Collections,1
E0002501,L0001595,Payment Mismatch,Medium,Retest,2025-06-23,Loan Ops,7
E0002502,L0001595,Payment Mismatch,Low,Open,2026-05-12,Finance Ops,2
E0002503,L0001596,Payment Mismatch,High,Retest,2026-07-01,Collections,7
E0002504,L0001596,Payment Mismatch,Low,In Progress,2026-09-06,Finance Ops,3
E0002505,L0001597,Payment Mismatch,Medium,In Progress,2025-12-04,Finance Ops,7
E0002506,L0001597,Payment Mismatch,High,Open,2026-01-09,Loan Ops,5
E0002507,L0001597,Missed Payment,Medium,Resolved,2026-07-03,Finance Ops,5
E0002508,L0001599,Payment Mismatch,Low,Open,2025-11-30,Loan Ops,3
E0002509,L0001599,Payment Mismatch,Low,Retest,2026-02-01,Collections,1
E0002510,L0001599,Missed Payment,High,Resolved,2026-09-28,Loan Ops,1
E0002511,L0001599,Missed Payment,High,Retest,2026-10-27,Collections,6
E0002512,L0001599,Payment Mismatch,Low,Open,2026-12-31,Collections,6
E0002513,L0001599,Missed Payment,Medium,Open,2027-01-30,Finance Ops,2
E0002514,L0001599,Payment Mismatch,High,In Progress,2027-04-05,Finance Ops,2
E0002515,L0001600,Payment Mismatch,Low,Retest,2025-08-16,Loan Ops,4
E0002516,L0001601,Missed Payment,Low,Retest,2026-08-26,Finance Ops,4
E0002517,L0001602,Payment Mismatch,High,Resolved,2025-08-11,Collections,5
E0002518,L0001603,Payment Mismatch,High,Retest,2025-07-21,Loan Ops,6
E0002519,L0001604,Missed Payment,High,Retest,2025-10-09,Collections,2
E0002520,L0001604,Missed Payment,High,Resolved,2026-02-07,Loan Ops,2
E0002521,L0001606,Missed Payment,Low,Retest,2026-06-09,Finance Ops,6
E0002522,L0001606,Payment Mismatch,High,Resolved,2026-08-09,Loan Ops,7
E0002523,L0001606,Missed Payment,Low,Retest,2026-10-08,Finance Ops,2
E0002524,L0001607,Missed Payment,High,Resolved,2025-09-04,Loan Ops,4
E0002525,L0001609,Payment Mismatch,Medium,Retest,2026-01-03,Finance Ops,3
E0002526,L0001609,Payment Mismatch,Low,Open,2026-03-31,Collections,5
E0002527,L0001611,Missed Payment,High,In Progress,2026-01-06,Loan Ops,3
E0002528,L0001611,Payment Mismatch,High,Open,2026-06-08,Loan Ops,2
E0002529,L0001613,Missed Payment,High,Open,2026-05-10,Loan Ops,6
E0002530,L0001613,Missed Payment,Low,Resolved,2026-06-07,Finance Ops,4
E0002531,L0001613,Missed Payment,Low,Resolved,2026-08-04,Collections,6
E0002532,L0001614,Payment Mismatch,Low,Retest,2026-04-02,Collections,7
E0002533,L0001614,Missed Payment,Medium,Resolved,2026-05-07,Collections,1
E0002534,L0001614,Missed Payment,High,Open,2026-09-04,Loan Ops,5
E0002535,L0001614,Payment Mismatch,High,In Progress,2027-04-02,Collections,1
E0002536,L0001614,Payment Mismatch,Medium,Resolved,2027-05-20,Loan Ops,6
E0002537,L0001615,Missed Payment,Medium,Resolved,2025-06-11,Collections,4
E0002538,L0001615,Payment Mismatch,Low,Resolved,2025-07-09,Collections,4
E0002539,L0001615,Payment Mismatch,Low,Open,2025-08-09,Loan Ops,3
E0002540,L0001615,Payment Mismatch,Low,Resolved,2025-12-17,Finance Ops,5
E0002541,L0001616,Missed Payment,Medium,Retest,2025-11-03,Loan Ops,6
E0002542,L0001616,Missed Payment,Medium,Open,2025-12-04,Collections,3
E0002543,L0001616,Payment Mismatch,High,Open,2026-01-29,Collections,6
E0002544,L0001616,Payment Mismatch,Medium,Retest,2026-03-01,Finance Ops,2
E0002545,L0001617,Missed Payment,Low,Resolved,2025-05-15,Loan Ops,3
E0002546,L0001617,Payment Mismatch,High,In Progress,2025-09-14,Loan Ops,4
E0002547,L0001620,Missed Payment,Medium,Open,2027-04-25,Loan Ops,4
E0002548,L0001620,Payment Mismatch,Medium,In Progress,2027-05-24,Loan Ops,7
E0002549,L0001620,Missed Payment,High,In Progress,2027-07-21,Finance Ops,7
E0002550,L0001620,Payment Mismatch,High,In Progress,2027-08-24,Loan Ops,1
E0002551,L0001622,Missed Payment,Medium,Resolved,2025-11-25,Finance Ops,1
E0002552,L0001622,Payment Mismatch,Low,In Progress,2026-01-28,Finance Ops,2
E0002553,L0001622,Payment Mismatch,High,In Progress,2026-08-21,Collections,4
E0002554,L0001623,Payment Mismatch,Medium,In Progress,2026-01-26,Collections,1
E0002555,L0001623,Missed Payment,Medium,Resolved,2026-03-29,Loan Ops,5
E0002556,L0001623,Payment Mismatch,Low,Open,2026-04-26,Finance Ops,3
E0002557,L0001623,Payment Mismatch,High,In Progress,2027-02-19,Loan Ops,7
E0002558,L0001623,Payment Mismatch,Medium,Open,2027-03-20,Loan Ops,4
E0002559,L0001624,Payment Mismatch,Low,Retest,2026-05-03,Finance Ops,1
E0002560,L0001625,Payment Mismatch,Medium,Resolved,2026-02-13,Collections,5
E0002561,L0001625,Payment Mismatch,Medium,Resolved,2026-05-14,Loan Ops,5
E0002562,L0001625,Payment Mismatch,Medium,Open,2026-07-12,Collections,2
E0002563,L0001625,Payment Mismatch,Low,In Progress,2026-10-10,Collections,2
E0002564,L0001625,Missed Payment,High,Retest,2026-11-07,Collections,2
E0002565,L0001625,Payment Mismatch,Medium,Open,2026-12-09,Collections,1
E0002566,L0001626,Payment Mismatch,Medium,Retest,2025-10-16,Loan Ops,4
E0002567,L0001626,Missed Payment,High,Open,2026-04-17,Finance Ops,4
E0002568,L0001626,Payment Mismatch,Low,Resolved,2026-05-17,Loan Ops,4
E0002569,L0001628,Missed Payment,Medium,In Progress,2026-04-13,Collections,7
E0002570,L0001628,Missed Payment,Medium,Resolved,2026-07-22,Finance Ops,3
E0002571,L0001628,Payment Mismatch,High,Open,2026-08-09,Loan Ops,5
E0002572,L0001628,Missed Payment,Medium,Retest,2026-10-09,Finance Ops,6
E0002573,L0001628,Missed Payment,High,In Progress,2027-01-07,Finance Ops,7
E0002574,L0001631,Missed Payment,Low,In Progress,2026-08-09,Finance Ops,5
E0002575,L0001631,Missed Payment,High,Resolved,2026-12-07,Collections,7
E0002576,L0001631,KYC Failure,High,Open,2026-02-05,Compliance,3
E0002577,L0001632,Missed Payment,High,Open,2025-04-06,Finance Ops,3
E0002578,L0001632,Payment Mismatch,High,In Progress,2025-07-06,Loan Ops,6
E0002579,L0001633,Payment Mismatch,High,Resolved,2027-09-22,Finance Ops,2
E0002580,L0001638,Payment Mismatch,High,Retest,2025-12-19,Finance Ops,1
E0002581,L0001641,Payment Mismatch,Low,Resolved,2026-07-29,Loan Ops,4
E0002582,L0001641,Missed Payment,Low,Retest,2026-11-08,Loan Ops,4
E0002583,L0001641,KYC Failure,High,Manual Review,2025-08-01,Compliance,3
E0002584,L0001642,Payment Mismatch,High,Resolved,2027-07-24,Finance Ops,6
E0002585,L0001642,Missed Payment,High,In Progress,2027-08-16,Loan Ops,4
E0002586,L0001643,Missed Payment,Medium,Retest,2026-04-10,Collections,3
E0002587,L0001643,Missed Payment,Medium,Open,2026-12-04,Finance Ops,2
E0002588,L0001643,Missed Payment,High,Resolved,2027-05-03,Finance Ops,4
E0002589,L0001646,Missed Payment,High,In Progress,2026-08-25,Collections,3
E0002590,L0001647,Payment Mismatch,Low,Resolved,2025-11-22,Loan Ops,6
E0002591,L0001647,Missed Payment,Medium,Open,2026-02-10,Collections,3
E0002592,L0001647,Payment Mismatch,High,Open,2026-05-21,Finance Ops,4
E0002593,L0001647,Missed Payment,Low,Open,2026-12-07,Loan Ops,2
E0002594,L0001648,Payment Mismatch,Low,Open,2026-03-07,Loan Ops,4
E0002595,L0001648,Payment Mismatch,High,In Progress,2026-11-02,Collections,3
E0002596,L0001648,Payment Mismatch,High,In Progress,2027-01-01,Finance Ops,1
E0002597,L0001650,Missed Payment,High,Open,2026-10-18,Finance Ops,4
E0002598,L0001650,KYC Failure,High,Manual Review,2026-06-07,Compliance,1
E0002599,L0001651,Payment Mismatch,Low,Retest,2026-12-13,Finance Ops,4
E0002600,L0001651,Payment Mismatch,Medium,Retest,2027-08-16,Loan Ops,5
E0002601,L0001652,Missed Payment,Medium,Resolved,2026-01-29,Finance Ops,1
E0002602,L0001652,KYC Failure,High,Open,2025-05-02,Compliance,1
E0002603,L0001654,Payment Mismatch,Medium,Retest,2026-05-26,Finance Ops,6
E0002604,L0001654,Payment Mismatch,Low,Retest,2026-06-30,Finance Ops,1
E0002605,L0001655,Payment Mismatch,Low,Open,2025-07-22,Finance Ops,2
E0002606,L0001655,Missed Payment,High,Resolved,2026-04-23,Finance Ops,2
E0002607,L0001655,Payment Mismatch,High,Resolved,2026-06-10,Finance Ops,5
E0002608,L0001656,Payment Mismatch,Low,Retest,2025-10-20,Collections,7
E0002609,L0001657,Payment Mismatch,High,Open,2026-03-25,Finance Ops,2
E0002610,L0001658,Missed Payment,Low,Resolved,2025-10-07,Finance Ops,1
E0002611,L0001658,Payment Mismatch,Medium,In Progress,2025-12-12,Finance Ops,5
E0002612,L0001659,Payment Mismatch,High,In Progress,2025-12-02,Collections,7
E0002613,L0001659,Missed Payment,High,Retest,2026-02-02,Loan Ops,2
E0002614,L0001662,Missed Payment,High,Resolved,2026-09-20,Loan Ops,5
E0002615,L0001662,Payment Mismatch,Medium,In Progress,2027-06-16,Finance Ops,3
E0002616,L0001662,Payment Mismatch,Medium,Resolved,2027-07-15,Loan Ops,7
E0002617,L0001663,Payment Mismatch,High,In Progress,2026-02-22,Collections,3
E0002618,L0001664,Missed Payment,Medium,Retest,2026-02-28,Loan Ops,2
E0002619,L0001664,Payment Mismatch,Medium,Retest,2026-09-25,Loan Ops,6
E0002620,L0001664,Missed Payment,Low,In Progress,2027-02-02,Collections,7
E0002621,L0001665,Missed Payment,Low,Retest,2026-03-11,Loan Ops,2
E0002622,L0001665,Payment Mismatch,Low,Open,2026-04-10,Collections,1
E0002623,L0001666,KYC Failure,High,Manual Review,2026-04-09,Compliance,3
E0002624,L0001669,Missed Payment,Medium,Retest,2025-08-02,Loan Ops,1
E0002625,L0001669,Payment Mismatch,Low,Open,2025-11-28,Loan Ops,4
E0002626,L0001669,Missed Payment,High,Retest,2026-01-27,Finance Ops,5
E0002627,L0001670,Missed Payment,Medium,Open,2025-08-20,Loan Ops,4
E0002628,L0001670,Payment Mismatch,Low,In Progress,2026-08-15,Finance Ops,3
E0002629,L0001670,KYC Failure,High,Manual Review,2025-04-18,Compliance,3
E0002630,L0001672,Missed Payment,Low,Open,2025-09-17,Loan Ops,3
E0002631,L0001672,Missed Payment,Low,Retest,2025-10-27,Collections,1
E0002632,L0001672,KYC Failure,High,Manual Review,2025-08-14,Compliance,2
E0002633,L0001673,Payment Mismatch,Low,Retest,2026-01-30,Finance Ops,4
E0002634,L0001673,Missed Payment,High,Retest,2026-03-28,Loan Ops,6
E0002635,L0001673,Payment Mismatch,Low,Open,2026-05-30,Loan Ops,7
E0002636,L0001673,Payment Mismatch,Medium,In Progress,2026-06-28,Loan Ops,2
E0002637,L0001673,Missed Payment,Medium,Resolved,2026-10-01,Loan Ops,3
E0002638,L0001673,Missed Payment,High,Open,2026-10-31,Loan Ops,6
E0002639,L0001674,Missed Payment,Low,Open,2026-07-10,Finance Ops,2
E0002640,L0001676,Missed Payment,Medium,Resolved,2026-11-29,Finance Ops,5
E0002641,L0001677,Payment Mismatch,High,Retest,2025-10-14,Collections,7
E0002642,L0001677,Payment Mismatch,Medium,Open,2025-12-19,Collections,6
E0002643,L0001678,Payment Mismatch,Low,Resolved,2025-10-08,Loan Ops,2
E0002644,L0001679,Payment Mismatch,High,Retest,2026-08-23,Finance Ops,1
E0002645,L0001679,Missed Payment,Low,Resolved,2026-11-21,Finance Ops,1
E0002646,L0001680,Payment Mismatch,Medium,Resolved,2026-05-28,Finance Ops,3
E0002647,L0001682,Payment Mismatch,High,Resolved,2026-03-19,Finance Ops,1
E0002648,L0001683,Payment Mismatch,Medium,Open,2025-08-14,Collections,1
E0002649,L0001684,Missed Payment,Medium,Resolved,2025-08-14,Collections,4
E0002650,L0001684,Missed Payment,Low,Resolved,2026-05-11,Loan Ops,6
E0002651,L0001684,KYC Failure,High,Manual Review,2025-07-10,Compliance,5
E0002652,L0001685,Payment Mismatch,High,Retest,2026-05-27,Collections,1
E0002653,L0001685,Missed Payment,Low,Resolved,2026-08-05,Collections,3
E0002654,L0001685,Payment Mismatch,High,Resolved,2026-10-23,Finance Ops,5
E0002655,L0001686,Payment Mismatch,High,Retest,2026-12-22,Finance Ops,4
E0002656,L0001688,Payment Mismatch,Low,Retest,2026-03-17,Finance Ops,1
E0002657,L0001688,Missed Payment,Medium,Open,2026-04-06,Collections,6
E0002658,L0001689,Payment Mismatch,High,Resolved,2026-02-05,Finance Ops,3
E0002659,L0001689,Payment Mismatch,High,In Progress,2026-03-07,Collections,4
E0002660,L0001692,KYC Failure,High,Resolved,2025-03-19,Compliance,1
E0002661,L0001693,Payment Mismatch,Low,Retest,2026-01-06,Collections,2
E0002662,L0001693,Missed Payment,High,Resolved,2026-04-09,Collections,4
E0002663,L0001694,Payment Mismatch,Medium,In Progress,2025-09-24,Collections,5
E0002664,L0001694,Payment Mismatch,Low,Open,2026-04-22,Loan Ops,6
E0002665,L0001695,Payment Mismatch,Low,In Progress,2026-04-03,Finance Ops,4
E0002666,L0001695,Payment Mismatch,Low,Retest,2026-04-26,Collections,4
E0002667,L0001696,Payment Mismatch,Low,Retest,2026-01-12,Finance Ops,1
E0002668,L0001696,Missed Payment,Low,Retest,2026-06-11,Loan Ops,6
E0002669,L0001696,Missed Payment,Low,Open,2026-09-12,Finance Ops,1
E0002670,L0001697,Missed Payment,Low,Resolved,2025-09-11,Loan Ops,2
E0002671,L0001698,KYC Failure,High,Open,2025-07-15,Compliance,5
E0002672,L0001699,Missed Payment,High,Resolved,2026-03-21,Collections,7
E0002673,L0001699,Payment Mismatch,Medium,Resolved,2026-04-27,Finance Ops,3
E0002674,L0001699,Missed Payment,High,Resolved,2026-06-22,Finance Ops,5
E0002675,L0001699,Payment Mismatch,Medium,Retest,2026-09-18,Finance Ops,2
E0002676,L0001700,Payment Mismatch,Medium,In Progress,2026-05-15,Collections,1
E0002677,L0001700,Payment Mismatch,Medium,Resolved,2026-07-14,Finance Ops,4
E0002678,L0001701,Payment Mismatch,High,In Progress,2025-09-27,Collections,1
E0002679,L0001701,Payment Mismatch,Low,Retest,2025-11-14,Collections,4
E0002680,L0001703,Missed Payment,Medium,Retest,2025-08-31,Finance Ops,5
E0002681,L0001703,Missed Payment,Medium,Retest,2025-10-07,Collections,1
E0002682,L0001703,Payment Mismatch,High,In Progress,2026-01-01,Collections,3
E0002683,L0001703,Missed Payment,High,Resolved,2026-02-01,Finance Ops,5
E0002684,L0001704,Payment Mismatch,Medium,Resolved,2026-08-21,Collections,6
E0002685,L0001705,Payment Mismatch,High,Retest,2025-09-05,Collections,1
E0002686,L0001706,KYC Failure,High,Manual Review,2026-03-28,Compliance,5
E0002687,L0001707,Payment Mismatch,Low,Retest,2025-06-26,Loan Ops,3
E0002688,L0001707,Missed Payment,Low,Open,2026-05-22,Collections,4
E0002689,L0001708,Payment Mismatch,High,In Progress,2026-05-08,Collections,5
E0002690,L0001709,Payment Mismatch,Low,In Progress,2025-02-12,Collections,5
E0002691,L0001709,Payment Mismatch,High,In Progress,2025-03-14,Finance Ops,1
E0002692,L0001709,Missed Payment,Medium,Open,2025-05-12,Loan Ops,1
E0002693,L0001710,Missed Payment,Low,Resolved,2026-02-02,Finance Ops,7
E0002694,L0001710,Payment Mismatch,High,Resolved,2026-09-03,Loan Ops,6
E0002695,L0001710,Payment Mismatch,High,Open,2026-12-02,Finance Ops,7
E0002696,L0001710,Payment Mismatch,High,Retest,2027-01-31,Collections,7
E0002697,L0001711,Payment Mismatch,High,Retest,2025-10-16,Finance Ops,4
E0002698,L0001711,Payment Mismatch,High,Resolved,2025-11-15,Finance Ops,2
E0002699,L0001711,Missed Payment,Medium,Open,2025-12-09,Finance Ops,4
E0002700,L0001712,Missed Payment,Medium,In Progress,2026-09-11,Collections,2
E0002701,L0001713,Payment Mismatch,Low,Open,2026-09-20,Collections,1
E0002702,L0001713,Payment Mismatch,High,In Progress,2026-10-19,Loan Ops,3
E0002703,L0001715,Missed Payment,Medium,In Progress,2026-04-24,Finance Ops,1
E0002704,L0001716,Missed Payment,Medium,In Progress,2026-06-10,Loan Ops,7
E0002705,L0001717,Payment Mismatch,Low,Open,2026-01-16,Collections,3
E0002706,L0001717,Missed Payment,Low,Retest,2026-06-12,Finance Ops,2
E0002707,L0001718,Missed Payment,Medium,Resolved,2026-05-15,Collections,1
E0002708,L0001719,Missed Payment,Medium,Open,2026-02-16,Collections,6
E0002709,L0001721,Payment Mismatch,High,Retest,2025-03-28,Finance Ops,4
E0002710,L0001722,Payment Mismatch,Low,Retest,2026-06-09,Loan Ops,2
E0002711,L0001723,Payment Mismatch,Low,In Progress,2026-07-11,Loan Ops,1
E0002712,L0001723,Payment Mismatch,Low,Retest,2026-09-06,Finance Ops,6
E0002713,L0001724,Missed Payment,Medium,Open,2025-07-26,Collections,2
E0002714,L0001724,Payment Mismatch,Low,In Progress,2026-07-01,Loan Ops,5
E0002715,L0001728,Missed Payment,Medium,Retest,2026-04-10,Loan Ops,6
